source_file,source_relative_path,sheet_name,source_sha256,file_year_guess,file_period_guess,year,period,row_number_in_cleaned_table,label,category,value_column,value,raw_value,unit,label_columns_used,normalized_indicator,period_order
Quarterly Budget Performance Report_Q1_2023.xlsx,PDF\Data\Quarterly Budget Performance Report_Q1_2023.xlsx,Revenues,ca3b02390734746828aafdb87b9144ca2240fdddf506d0c5faecb2aa760f933b,2023,,2023,Column_4,5,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_4,60419.0815843,60419.0815843,unspecified,الإيرادات الفعلية للربع الأول من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q1 of FY 2022 Vs. Q1 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,5,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_2,0.0297403692201807,0.02974036922018075,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,5,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_3,66129.92651132001,66129.92651132001,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,5,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_4,64220.0,64220,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,17,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_2,0.0367260322035918,0.03672603220359183,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,17,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_3,129216.86242132,129216.86242132001,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,17,الضرائب على السلع والخدمات | Taxes on Goods and Services,Revenue,Column_4,124639.35351046,124639.35351046,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,7,ضرائب أخرى | Other Taxes,Revenue,Column_2,0.1399134199974807,0.13991341999748075,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,7,ضرائب أخرى | Other Taxes,Revenue,Column_3,22623.86164669,22623.861646690002,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,7,ضرائب أخرى | Other Taxes,Revenue,Column_4,19847.0,19847,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_2,19,ضرائب أخرى | Other Taxes,Revenue,Column_2,0.1615591157219587,0.1615591157219587,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_3,19,ضرائب أخرى | Other Taxes,Revenue,Column_3,26744.25051639,26744.250516390002,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Revenues,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,Column_4,19,ضرائب أخرى | Other Taxes,Revenue,Column_4,23024.44202314,23024.44202314,unspecified,الإيرادات الفعلية للربع الثاني من السنة المالية 1444/ 1445هـ (2023م) | Actual revenues in Q2 of FY 2022 Vs. Q2 of FY 2023,total_revenue,90
Quarterly_Budget _Performance_Report_Q2_2023.xlsx,PDF\Data\Quarterly_Budget _Performance_Report_Q2_2023.xlsx,Financing,7c7fabbf99f4c212109ac6f80e12080de330555adbd4c6797f26a9dccae16baa,2023,,2023,الإجمالي,0,فائض/(عجز) الفترة | Surplus/(Deficit),Surplus/Deficit,الإجمالي,-8179.375343265536,-8179.375343265536,unspecified,البيان | Item,surplus_deficit,90
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q1,0,Unlabeled row,Expenditure,Q1,2024.0,2024,unspecified,المصروفات* | Expenditures*,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,29,Unlabeled row,Expenditure,Q1 2024,2023.0,2023,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,1,استخدام السلع والخدمات | Use of Goods and Services,Expenditure,Q1 2024,60703.97570793001,60703.97570793001,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,7,الأصول غير المالية (رأسمالي) | Non-financial Assets (CAPEX),Expenditure,Q1 2024,34502.96697967,34502.96697967,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,8,الإجمالي | Total,Expenditure,Q1 2024,305820.16487105,305820.16487105,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,3,الإعانات | Subsidies,Expenditure,Q1 2024,8329.37741603,8329.37741603,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,5,المنافع الاجتماعية | Social Benefits,Expenditure,Q1 2024,23846.93408113,23846.93408113,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,4,المنح | Grants,Expenditure,Q1 2024,315.0,315,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,0,تعويضات العاملين | Compensation of Employees,Expenditure,Q1 2024,137502.83002012,137502.83002012,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,6,مصروفات أخرى | Other Expenses,Expenditure,Q1 2024,30550.01367375,30550.01367375,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,2,نفقات التمويل | Financing Expenses,Expenditure,Q1 2024,10069.06699242,10069.06699242,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,1
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,MoF_Web_Crawl\2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,c28c7fb0551fc3277a0378e331bb58eb3bf1cbcd978a966d1ba3cf4a12a931de,2024,,2024,Q1,25,Unlabeled row,Revenue,Q1,2023.0,2023,unspecified,الإيرادات* | Revenues*,total_revenue,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Revenues,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,13,Unlabeled row,Revenue,Q1 2024,2024.0,2024,unspecified,الإيرادات* | Column_6,total_revenue,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Revenues,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,28,Unlabeled row,Revenue,Q1 2024,2024.0,2024,unspecified,الإيرادات* | Column_6,total_revenue,1
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,MoF_Web_Crawl\2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Revenues,c28c7fb0551fc3277a0378e331bb58eb3bf1cbcd978a966d1ba3cf4a12a931de,2024,,2024,Q1,24,الإيرادات* | Revenues*,Revenue,Q1,3.0,Until Q3,unspecified,الإيرادات* | Revenues*,total_revenue,1
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q1,4,إجمالي التمويل | Total Financing,Surplus/Deficit,Q1 2024,12387.0,12387,unspecified,البيان | Item,surplus_deficit,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,4,إجمالي التمويل | Total Financing,Surplus/Deficit,Q1 2024,12387.0,12387,unspecified,البيان | Item,surplus_deficit,1
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q1,0,فائض/(عجز) الفترة | Surplus/(Deficit),Surplus/Deficit,Q1 2024,-12386.801103238,-12386.801103238,unspecified,البيان | Item,surplus_deficit,1
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q1,2,من الاحتياطيات الحكومية | Government Reserves,Surplus/Deficit,Q1 2024,0.0,0,unspecified,البيان | Item,surplus_deficit,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,2,من الاحتياطيات الحكومية | Government Reserves,Surplus/Deficit,Q1 2024,0.0,0,unspecified,البيان | Item,surplus_deficit,1
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Deficit,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q1,3,من الدين | from Borrowing,Surplus/Deficit,Q1 2024,12387.0,12387,unspecified,البيان | Item,surplus_deficit,1
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Deficit,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q1,3,من الدين | from Borrowing,Surplus/Deficit,Q1 2024,12387.0,12387,unspecified,البيان | Item,surplus_deficit,1
2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,MoF_Web_Crawl\2024__5b144da4bd__Quarterly_Budget_Performance_Report_Q3_2024.xlsx,Expenditures,c28c7fb0551fc3277a0378e331bb58eb3bf1cbcd978a966d1ba3cf4a12a931de,2024,,2024,Q2,26,Unlabeled row,Expenditure,Q2,2023.0,2023,unspecified,المصروفات* | Column_7,total_expenditure,2
2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,MoF_Web_Crawl\2024__d9033a1e15__Quarterly_Budget_Performance_Report_Q4_2024.xlsx,Expenditures,0015bfb0c89645cb1c7bf04b826ac1cefbfa36089d2f0b644c3c6cd19a4ff651,2024,,2024,Q2,0,Unlabeled row,Expenditure,Q2,2024.0,2024,unspecified,المصروفات* | Expenditures*,total_expenditure,2
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q2,14,Unlabeled row,Expenditure,Q2 2024,2024.0,2024,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,2
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q2,29,Unlabeled row,Expenditure,Q2 2024,2024.0,2024,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,2
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q2,1,استخدام السلع والخدمات | Use of Goods and Services,Expenditure,Q2 2024,75561.02422941997,75561.02422941997,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,2
2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,MoF_Web_Crawl\2024__e516a48435__Quarterly_Budget_Performance_Report_Q2_2024-all.xlsx,Expenditures,51bf166f66cfe032a95b206393f6227e97d025c6f6233546ebac9287baa59b19,2024,,2024,Q2,16,استخدام السلع والخدمات | Use of Goods and Services,Expenditure,Q2 2024,75561.02422941997,75561.02422941997,unspecified,المصروفات* | Expenditures* | Column_7,total_expenditure,2
