row_index,source_file,sheet_name,label,value_column,old_period,new_period,repair_method
728,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,نفقات التمويل,Total,Total,Q3,inferred_from_source_file
729,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Expenditures,نفقات التمويل,Total,Total,Q3,inferred_from_source_file
730,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,نفقات التمويل,Total,Total,Q4,inferred_from_source_file
731,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,نفقات التمويل,Total,Total,Q4,inferred_from_source_file
732,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Expenditures,نفقات التمويل | Financing Expenses,Total,Total,Q4,inferred_from_source_file
733,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات غير النفطية | 120000.5 | Non-oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
734,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات غير النفطية | 94259.89162155999 | Non-oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
735,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,Column_2,Column_2,Q1,inferred_from_source_file
736,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,Column_3,Column_3,Q1,inferred_from_source_file
737,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,Column_4,Column_4,Q1,inferred_from_source_file
738,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
739,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
740,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
741,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات غير النفطية | Non-oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
742,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات النفطية | 183698.755811325 | Oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
743,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات النفطية | 250364 | Oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
744,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,Column_2,Column_2,Q1,inferred_from_source_file
745,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,Column_3,Column_3,Q1,inferred_from_source_file
746,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,Column_4,Column_4,Q1,inferred_from_source_file
747,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
748,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
749,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
750,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات النفطية | Oil Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
751,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,إجمالي التمويل | Total Financing,الإجمالي,الإجمالي,Q3,inferred_from_source_file
752,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Gov.Reserve,الرصيد اخر الفترة | End of Period Balance,Column_2,Column_2,Q3,inferred_from_source_file
753,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Gov.Reserve,الرصيد اخر الفترة | End of Period Balance,Column_2,Column_2,Q3,inferred_from_source_file
754,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Gov.Reserve,الرصيد اخر الفترة | End of Period Balance,Column_2,Column_2,Q4,inferred_from_source_file
755,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Gov.Reserve,الرصيد اخر الفترة | End of Period Balance,Column_2,Column_2,Q4,inferred_from_source_file
756,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,تمويل من الدين الخارجي | Financing from External Borrowing,الإجمالي,الإجمالي,Q3,inferred_from_source_file
757,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,تمويل من الدين الداخلي | Financing from Domestic Borrowing,الإجمالي,الإجمالي,Q3,inferred_from_source_file
758,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,من الاحتياطيات الحكومية | Government Reserves,الإجمالي,الإجمالي,Q3,inferred_from_source_file
759,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,من الحساب الجاري | Current Account,الإجمالي,الإجمالي,Q3,inferred_from_source_file
760,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,Unlabeled row,Column_3,Column_3,Q1,inferred_from_source_file
761,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,Unlabeled row,Column_4,Column_4,Q1,inferred_from_source_file
762,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_2,Column_2,Q1,inferred_from_source_file
763,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_3,Column_3,Q1,inferred_from_source_file
764,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإجمالـــــــــــي | Total,Column_4,Column_4,Q1,inferred_from_source_file
765,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,الإجمالي,Q3,inferred_from_source_file
766,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,الإجمالي,Q3,inferred_from_source_file
767,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,الإجمالي,Q4,inferred_from_source_file
768,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإجمالـــــــــــي | Total,الإجمالي,الإجمالي,Q4,inferred_from_source_file
769,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإجمالي | 277958.647432885 | Total,الإجمالي,الإجمالي,Q3,inferred_from_source_file
770,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإجمالي | 370365 | Total,الإجمالي,الإجمالي,Q4,inferred_from_source_file
771,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات الأخرى | 20273.7 | Other Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
772,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات الأخرى | 21486.932655519988 | Other Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
773,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_2,Column_2,Q1,inferred_from_source_file
774,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_3,Column_3,Q1,inferred_from_source_file
775,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,Column_4,Column_4,Q1,inferred_from_source_file
776,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,الإجمالي,الإجمالي,Q3,inferred_from_source_file
777,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
778,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الإيرادات الأخرى | Other Revenues,الإجمالي,الإجمالي,Q4,inferred_from_source_file
779,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات* | Revenues*,Column_3,Column_3,Q1,inferred_from_source_file
780,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الإيرادات* | Revenues*,Column_4,Column_4,Q1,inferred_from_source_file
781,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | 5064.22321262 | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q3,inferred_from_source_file
782,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | 5424.47 | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q4,inferred_from_source_file
783,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_2,Column_2,Q1,inferred_from_source_file
784,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_3,Column_3,Q1,inferred_from_source_file
785,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,Column_4,Column_4,Q1,inferred_from_source_file
786,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q3,inferred_from_source_file
787,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q3,inferred_from_source_file
788,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q4,inferred_from_source_file
789,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على التجارة والمعاملات الدولية | Taxes on International Trade and Transactions,الإجمالي,الإجمالي,Q4,inferred_from_source_file
790,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 10235.3 | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q4,inferred_from_source_file
791,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | 4112.05065303 | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q3,inferred_from_source_file
792,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_2,Column_2,Q1,inferred_from_source_file
793,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_3,Column_3,Q1,inferred_from_source_file
794,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",Column_4,Column_4,Q1,inferred_from_source_file
795,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q3,inferred_from_source_file
796,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q3,inferred_from_source_file
797,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q4,inferred_from_source_file
798,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,"الضرائب على الدخل والأرباح والمكاسب الرأسمالية | Taxes on Income, Profit and Capital Gains",الإجمالي,الإجمالي,Q4,inferred_from_source_file
799,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على السلع والخدمات | 60419.0815843 | Taxes on Goods and Services,الإجمالي,الإجمالي,Q3,inferred_from_source_file
800,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على السلع والخدمات | 64220 | Taxes on Goods and Services,الإجمالي,الإجمالي,Q4,inferred_from_source_file
801,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,Column_2,Column_2,Q1,inferred_from_source_file
802,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,Column_3,Column_3,Q1,inferred_from_source_file
803,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,Column_4,Column_4,Q1,inferred_from_source_file
804,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,الإجمالي,الإجمالي,Q3,inferred_from_source_file
805,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,الإجمالي,الإجمالي,Q3,inferred_from_source_file
806,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,الإجمالي,الإجمالي,Q4,inferred_from_source_file
807,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,الضرائب على السلع والخدمات | Taxes on Goods and Services,الإجمالي,الإجمالي,Q4,inferred_from_source_file
808,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,ضرائب أخرى | 19846.8 | Other Taxes,الإجمالي,الإجمالي,Q4,inferred_from_source_file
809,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,ضرائب أخرى | 3177.6035160899996 | Other Taxes,الإجمالي,الإجمالي,Q3,inferred_from_source_file
810,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,ضرائب أخرى | Other Taxes,Column_2,Column_2,Q1,inferred_from_source_file
811,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,ضرائب أخرى | Other Taxes,Column_3,Column_3,Q1,inferred_from_source_file
812,2022__8d5715b81d__Quarterly_Budget_Performance_Report_Q1_2021.xlsx,Revenues,ضرائب أخرى | Other Taxes,Column_4,Column_4,Q1,inferred_from_source_file
813,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,ضرائب أخرى | Other Taxes,الإجمالي,الإجمالي,Q3,inferred_from_source_file
814,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Revenues,ضرائب أخرى | Other Taxes,الإجمالي,الإجمالي,Q3,inferred_from_source_file
815,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,ضرائب أخرى | Other Taxes,الإجمالي,الإجمالي,Q4,inferred_from_source_file
816,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Revenues,ضرائب أخرى | Other Taxes,الإجمالي,الإجمالي,Q4,inferred_from_source_file
817,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Surplus - (Deficit),Unlabeled row,الإجمالي,الإجمالي,Q4,inferred_from_source_file
818,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Surplus - (Deficit),Unlabeled row,البيان,البيان,Q4,inferred_from_source_file
819,2022__f8ab4c97b2__Quarterly_Budget_Performance_Report_Q4_2022.xlsx,Surplus - (Deficit),Unlabeled row,Item,Item,Q4,inferred_from_source_file
820,2022__9395abcacb__Quarterly_Budget_Performance_Report_Q3_2022.xlsx,Financing,فائض/(عجز) الفترة | Surplus/(Deficit),الإجمالي,الإجمالي,Q3,inferred_from_source_file
1447,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,Unlabeled row,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1448,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,Unlabeled row,الدين الخارجي External Debt,الدين الخارجي External Debt,Q1,inferred_from_source_file
1449,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,Unlabeled row,الدين العام,الدين العام,Q1,inferred_from_source_file
1450,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,Unlabeled row,Public Debt,Public Debt,Q1,inferred_from_source_file
1451,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,إطفاء سندات حكومية | Amortization of Government Bonds,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1452,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,إطفاء سندات حكومية | Amortization of Government Bonds,الدين الخارجي External Debt,الدين الخارجي External Debt,Q1,inferred_from_source_file
1453,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,الإصدارات أو الاقتراض | Issuances or Borrowings,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1454,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,الإصدارات أو الاقتراض | Issuances or Borrowings,الدين الخارجي External Debt,الدين الخارجي External Debt,Q1,inferred_from_source_file
1455,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,الإصدارات أو الاقتراض | Issuances or Borrowings,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q2,inferred_from_source_file
1456,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,الإصدارات أو الاقتراض | Issuances or Borrowings,الدين الخارجي External Debt,الدين الخارجي External Debt,Q2,inferred_from_source_file
1457,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,الإصدارات أو الاقتراض | Issuances or Borrowings,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q3,inferred_from_source_file
1458,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,الرصيد آخر الفترة | End of Period Balance,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1459,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,الرصيد آخر الفترة | End of Period Balance,الدين الخارجي External Debt,الدين الخارجي External Debt,Q1,inferred_from_source_file
1460,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,الرصيد آخر الفترة | End of Period Balance,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q2,inferred_from_source_file
1461,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,الرصيد آخر الفترة | End of Period Balance,الدين الخارجي External Debt,الدين الخارجي External Debt,Q2,inferred_from_source_file
1462,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,الرصيد آخر الفترة | End of Period Balance,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q3,inferred_from_source_file
1463,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,الرصيد أول الفترة | Beginning of Period Balance,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1464,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,سداد أصل الدين | Principal Repayment,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q1,inferred_from_source_file
1465,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Debt,سداد أصل الدين | Principal Repayment,الدين الخارجي External Debt,الدين الخارجي External Debt,Q1,inferred_from_source_file
1466,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,سداد أصل الدين | Principal Repayment,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q2,inferred_from_source_file
1467,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Debt,سداد أصل الدين | Principal Repayment,الدين الخارجي External Debt,الدين الخارجي External Debt,Q2,inferred_from_source_file
1468,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Debt,سداد أصل الدين | Principal Repayment,الدين الداخلي Domestic Debt,الدين الداخلي Domestic Debt,Q3,inferred_from_source_file
1469,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,H1 2022,Column_2,Column_2,Q2,inferred_from_source_file
1470,2023__82b22e496b__Quarterly_Budget__Performance_Report_Q2_2023.xlsx,Expenditures,H1 2022,Column_3,Column_3,Q2,inferred_from_source_file
1471,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,Unlabeled row,Column_3,Column_3,Q1,inferred_from_source_file
1472,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,Unlabeled row,Column_4,Column_4,Q1,inferred_from_source_file
1473,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,Unlabeled row,Column_2,Column_2,Q1,inferred_from_source_file
1474,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,Unlabeled row,Column_3,Column_3,Q1,inferred_from_source_file
1475,2023__Q3__de70d89bb6__Q3-2023_Quarterly_Budget_Performance_Tables.xlsx,Expenditures,Unlabeled row,Total,Total,Q3,inferred_from_source_file
1476,2023__2447c0413f__Quarterly_Budget_Performance_Report_Q1_2023.xlsx,Expenditures,استخدام السلع والخدمات,Column_2,Column_2,Q1,inferred_from_source_file
