panel_observation_id,year,period,period_order,year_period_key,category,normalized_indicator,panel_entity,panel_fiscal_risk_score_0_100,panel_fiscal_anomaly_label,panel_multi_component_anomaly_label,panel_risk_level,panel_traceability_index_0_1,panel_interpretability_index_0_1,panel_interpretability_score_1_5,panel_audit_readiness_index_0_1,panel_governance_alignment_index_0_1,panel_risk_signal_completeness_0_1,panel_temporal_support_index_0_1,panel_decision_usability_index_0_1,panel_decision_usability_score_1_5
2024__q3__oil_revenue_oil_revenue_oil_revenues,2024,Q3,3,2024__q3,Oil revenue,oil_revenue,oil_revenue_oil_revenue_oil_revenues,15.795651899929714,0,1,moderate,0.13213058419243984,1.0,5.0,1.0,0.6962457044673539,1.0,1.0,0.8936859965635737,4.574743986254295
2024__q4__oil_revenue_oil_revenue_oil_revenues,2024,Q4,4,2024__q4,Oil revenue,oil_revenue,oil_revenue_oil_revenue_oil_revenues,22.080820894963125,1,1,high,0.003092783505154639,1.0,5.0,1.0,0.6510824742268041,1.0,1.0,0.8778788659793815,4.511515463917526
2024__q1__oil_revenue_oil_revenue_unknown,2024,Q1,1,2024__q1,Oil revenue,oil_revenue,oil_revenue_oil_revenue_unknown,18.238243042236068,1,1,high,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2024__q2__oil_revenue_oil_revenue_unknown,2024,Q2,2,2024__q2,Oil revenue,oil_revenue,oil_revenue_oil_revenue_unknown,19.939126642736404,1,1,high,0.003092783505154639,0.9745762711864407,4.898305084745763,1.0,0.6421841691420583,1.0,1.0,0.8747644591997203,4.499057836798881
2023__end_year_annual__other_non_oil_revenue_2023_2023,2023,End-Year/Annual,5,2023__end_year_annual,Other,non_oil_revenue,other_non_oil_revenue_2023_2023,13.453337995210802,0,0,low,0.1197594501718213,0.7033898305084746,3.8135593220338984,0.85,0.5431022482381036,1.0,0.2857142857142857,0.6258000725976219,3.5032002903904877
2023__q3__other_other_2023_2023,2023,Q3,3,2023__q3,Other,other,other_other_2023_2023,13.465992082205517,0,0,low,0.1197594501718213,0.2033898305084746,1.8135593220338984,0.7,0.3231022482381035,1.0,0.2857142857142857,0.5488000725976219,3.1952002903904875
2023__q4__other_other_2023_2023,2023,Q4,4,2023__q4,Other,other,other_other_2023_2023,15.257728436282965,0,0,moderate,0.0,0.22033898305084745,1.8813559322033897,0.7,0.2871186440677966,1.0,1.0,0.7504915254237288,4.001966101694915
2023__end_year_annual__other_other_2023_2023,2023,End-Year/Annual,5,2023__end_year_annual,Other,other,other_other_2023_2023,15.249758627255405,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,1.0,0.7520487288135593,4.008194915254237
2022__q1__other_other_current_account,2022,Q1,1,2022__q1,Other,other,other_other_current_account,15.249741331850549,0,0,moderate,0.0,0.19915254237288135,1.7966101694915255,0.7,0.27970338983050846,1.0,0.2857142857142857,0.5336104721549637,3.134441888619855
2022__q2__other_other_current_account,2022,Q2,2,2022__q2,Other,other,other_other_current_account,15.24977829223709,0,0,moderate,0.0,0.21610169491525424,1.8644067796610169,0.7,0.285635593220339,1.0,0.8571428571428571,0.7071153147699758,3.828461259079903
2022__q3__other_other_current_account,2022,Q3,3,2022__q3,Other,other,other_other_current_account,15.217124057745925,0,0,moderate,0.003092783505154639,0.2288135593220339,1.9152542372881356,0.7,0.291167219989516,1.0,0.8571428571428571,0.7090513841391877,3.8362055365567507
2022__end_year_annual__other_other_current_account,2022,End-Year/Annual,5,2022__end_year_annual,Other,other,other_other_current_account,15.249741331850549,0,0,moderate,0.0,0.2245762711864407,1.8983050847457628,0.7,0.2886016949152542,1.0,0.8571428571428571,0.7081534503631961,3.8326138014527844
2023__q1__other_other_current_account,2023,Q1,1,2023__q1,Other,other,other_other_current_account,15.249741331850549,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2023__q2__other_other_current_account,2023,Q2,2,2023__q2,Other,other,other_other_current_account,15.208413715124191,0,0,moderate,0.003092783505154639,0.23728813559322035,1.9491525423728815,0.7,0.29413332168443124,1.0,0.8571428571428571,0.710089519732408,3.840358078929632
2023__q3__other_other_current_account,2023,Q3,3,2023__q3,Other,other,other_other_current_account,15.262353246938924,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2022__q3__other_other_end_of_period_balance,2022,Q3,3,2022__q3,Other,other,other_other_end_of_period_balance,16.665848412220114,1,1,high,0.003092783505154639,0.2033898305084746,1.8135593220338984,0.7,0.28226891490477024,1.0,0.2857142857142857,0.5345084059309553,3.138033623723821
2022__q4__other_other_end_of_period_balance,2022,Q4,4,2022__q4,Other,other,other_other_end_of_period_balance,16.191081110704822,0,0,high,0.003092783505154639,0.2245762711864407,1.8983050847457628,0.7,0.28968416914205836,1.0,1.0,0.7513894591997203,4.005557836798881
2022__end_year_annual__other_other_end_of_period_balance,2022,End-Year/Annual,5,2022__end_year_annual,Other,other,other_other_end_of_period_balance,17.349041086647933,1,0,high,0.003092783505154639,0.23728813559322035,1.9491525423728815,0.7,0.29413332168443124,1.0,1.0,0.7529466625895509,4.011786650358204
2023__q1__other_other_end_of_period_balance,2023,Q1,1,2023__q1,Other,other,other_other_end_of_period_balance,19.45486946634872,1,0,high,0.003092783505154639,0.23728813559322035,1.9491525423728815,0.7,0.29413332168443124,1.0,1.0,0.7529466625895509,4.011786650358204
2023__q2__other_other_end_of_period_balance,2023,Q2,2,2023__q2,Other,other,other_other_end_of_period_balance,17.150461479652,1,0,high,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2023__q3__other_other_end_of_period_balance,2023,Q3,3,2023__q3,Other,other,other_other_end_of_period_balance,14.631840398528853,0,1,low,0.12594501718213058,0.25,2.0,0.7,0.3415807560137457,1.0,1.0,0.7695532646048109,4.0782130584192435
2023__q4__other_other_end_of_period_balance,2023,Q4,4,2023__q4,Other,other,other_other_end_of_period_balance,15.77693696713616,0,0,moderate,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2023__end_year_annual__other_other_end_of_period_balance,2023,End-Year/Annual,5,2023__end_year_annual,Other,other,other_other_end_of_period_balance,15.567371436436176,0,0,moderate,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2024__q2__other_other_end_of_period_balance,2024,Q2,2,2024__q2,Other,other,other_other_end_of_period_balance,17.076235195498377,1,1,high,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2024__q3__other_other_end_of_period_balance,2024,Q3,3,2024__q3,Other,other,other_other_end_of_period_balance,16.347683832938312,0,0,high,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2024__q4__other_other_end_of_period_balance,2024,Q4,4,2024__q4,Other,other,other_other_end_of_period_balance,15.857374514351703,0,0,high,0.003092783505154639,0.25,2.0,0.7,0.2985824742268041,1.0,1.0,0.7545038659793815,4.018015463917526
2022__q1__other_other_financing,2022,Q1,1,2022__q1,Other,other,other_other_financing,15.249770125542922,0,0,moderate,0.0,0.19915254237288135,1.7966101694915255,0.7,0.27970338983050846,1.0,0.2857142857142857,0.5336104721549637,3.134441888619855
2022__q2__other_other_financing,2022,Q2,2,2022__q2,Other,other,other_other_financing,15.249807085929461,0,0,moderate,0.0,0.21610169491525424,1.8644067796610169,0.7,0.285635593220339,1.0,0.8571428571428571,0.7071153147699758,3.828461259079903
2022__q3__other_other_financing,2022,Q3,3,2022__q3,Other,other,other_other_financing,15.217152851438295,0,0,moderate,0.003092783505154639,0.2288135593220339,1.9152542372881356,0.7,0.291167219989516,1.0,0.8571428571428571,0.7090513841391877,3.8362055365567507
2022__end_year_annual__other_other_financing,2022,End-Year/Annual,5,2022__end_year_annual,Other,other,other_other_financing,15.249770125542922,0,0,moderate,0.0,0.2245762711864407,1.8983050847457628,0.7,0.2886016949152542,1.0,0.8571428571428571,0.7081534503631961,3.8326138014527844
2023__q1__other_other_financing,2023,Q1,1,2023__q1,Other,other,other_other_financing,15.260655273073878,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2023__q2__other_other_financing,2023,Q2,2,2023__q2,Other,other,other_other_financing,15.2470616737864,0,0,moderate,0.003092783505154639,0.24152542372881355,1.9661016949152543,0.7,0.2956163725318889,1.0,1.0,0.7534657303861612,4.013862921544645
2023__q3__other_other_financing,2023,Q3,3,2023__q3,Other,other,other_other_financing,14.018276670894386,0,1,low,0.12285223367697594,0.2457627118644068,1.9830508474576272,0.7,0.33901523093948394,1.0,1.0,0.7686553308288193,4.074621323315277
2023__q4__other_other_financing,2023,Q4,4,2023__q4,Other,other,other_other_financing,13.850168825264397,0,0,low,0.1197594501718213,0.2457627118644068,1.9830508474576272,0.7,0.33793275671267986,1.0,1.0,0.7682764648494379,4.073105859397751
2023__end_year_annual__other_other_financing,2023,End-Year/Annual,5,2023__end_year_annual,Other,other,other_other_financing,15.783389271097658,0,1,moderate,0.0,0.2457627118644068,1.9830508474576272,0.7,0.2960169491525424,1.0,1.0,0.7536059322033898,4.01442372881356
2022__q1__other_other_government_reserves,2022,Q1,1,2022__q1,Other,other,other_other_government_reserves,15.249741331850549,0,0,moderate,0.0,0.19915254237288135,1.7966101694915255,0.7,0.27970338983050846,1.0,0.2857142857142857,0.5336104721549637,3.134441888619855
2022__q2__other_other_government_reserves,2022,Q2,2,2022__q2,Other,other,other_other_government_reserves,15.24977829223709,0,0,moderate,0.0,0.21610169491525424,1.8644067796610169,0.7,0.285635593220339,1.0,0.8571428571428571,0.7071153147699758,3.828461259079903
2022__q3__other_other_government_reserves,2022,Q3,3,2022__q3,Other,other,other_other_government_reserves,15.217124057745925,0,0,moderate,0.003092783505154639,0.2288135593220339,1.9152542372881356,0.7,0.291167219989516,1.0,0.8571428571428571,0.7090513841391877,3.8362055365567507
2022__end_year_annual__other_other_government_reserves,2022,End-Year/Annual,5,2022__end_year_annual,Other,other,other_other_government_reserves,15.249741331850549,0,0,moderate,0.0,0.2245762711864407,1.8983050847457628,0.7,0.2886016949152542,1.0,0.8571428571428571,0.7081534503631961,3.8326138014527844
2023__q1__other_other_government_reserves,2023,Q1,1,2023__q1,Other,other,other_other_government_reserves,15.249741331850549,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2023__q2__other_other_government_reserves,2023,Q2,2,2023__q2,Other,other,other_other_government_reserves,15.208413715124191,0,0,moderate,0.003092783505154639,0.23728813559322035,1.9491525423728815,0.7,0.29413332168443124,1.0,0.8571428571428571,0.710089519732408,3.840358078929632
2023__q3__other_other_government_reserves,2023,Q3,3,2023__q3,Other,other,other_other_government_reserves,15.262353246938924,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2023__q4__other_other_government_reserves,2023,Q4,4,2023__q4,Other,other,other_other_government_reserves,15.257692982636826,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2023__end_year_annual__other_other_government_reserves,2023,End-Year/Annual,5,2023__end_year_annual,Other,other,other_other_government_reserves,15.249742211573617,0,0,moderate,0.0,0.2330508474576271,1.9322033898305084,0.7,0.29156779661016946,1.0,0.8571428571428571,0.7091915859564164,3.8367663438256656
2022__q1__revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,2022,Q1,1,2022__q1,Revenue,total_revenue,revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,15.165784658879101,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2022__q3__revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,2022,Q3,3,2022__q3,Revenue,total_revenue,revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,15.258708285041022,0,0,moderate,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2022__q4__revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,2022,Q4,4,2022__q4,Revenue,total_revenue,revenue_total_revenue_10235_3_taxes_on_income_profit_and_capital_gains,15.47048182169781,0,0,moderate,0.003092783505154639,0.9872881355932204,4.9491525423728815,1.0,0.6466333216844312,1.0,1.0,0.8763216625895509,4.505286650358204
2023__q1__revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,2023,Q1,1,2023__q1,Revenue,total_revenue,revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,15.10275413195093,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2023__q3__revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,2023,Q3,3,2023__q3,Revenue,total_revenue,revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,15.238128875217658,0,0,moderate,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2023__q4__revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,2023,Q4,4,2023__q4,Revenue,total_revenue,revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,13.735568844350897,0,0,low,0.1197594501718213,0.9872881355932204,4.9491525423728815,1.0,0.6874666550177646,1.0,1.0,0.8906133292562175,4.56245331702487
2023__end_year_annual__revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,2023,End-Year/Annual,5,2023__end_year_annual,Revenue,total_revenue,revenue_total_revenue_16680_38199858_taxes_on_income_profit_and_capital_gains,15.570739192238447,0,1,moderate,0.0,0.9830508474576272,4.932203389830509,1.0,0.6440677966101696,1.0,1.0,0.8754237288135593,4.501694915254237
2022__q1__revenue_total_revenue_19846_8_other_taxes,2022,Q1,1,2022__q1,Revenue,total_revenue,revenue_total_revenue_19846_8_other_taxes,15.18486347850098,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2022__q3__revenue_total_revenue_19846_8_other_taxes,2022,Q3,3,2022__q3,Revenue,total_revenue,revenue_total_revenue_19846_8_other_taxes,15.274371354166497,0,0,moderate,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2022__q4__revenue_total_revenue_19846_8_other_taxes,2022,Q4,4,2022__q4,Revenue,total_revenue,revenue_total_revenue_19846_8_other_taxes,15.503043665185418,0,0,moderate,0.003092783505154639,0.9872881355932204,4.9491525423728815,1.0,0.6466333216844312,1.0,1.0,0.8763216625895509,4.505286650358204
2022__q1__revenue_total_revenue_20273_7_other_revenues,2022,Q1,1,2022__q1,Revenue,total_revenue,revenue_total_revenue_20273_7_other_revenues,15.18896225678102,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2022__q3__revenue_total_revenue_20273_7_other_revenues,2022,Q3,3,2022__q3,Revenue,total_revenue,revenue_total_revenue_20273_7_other_revenues,15.194222128028315,0,0,low,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2022__q4__revenue_total_revenue_20273_7_other_revenues,2022,Q4,4,2022__q4,Revenue,total_revenue,revenue_total_revenue_20273_7_other_revenues,15.96368611985503,0,1,high,0.003092783505154639,0.9872881355932204,4.9491525423728815,1.0,0.6466333216844312,1.0,1.0,0.8763216625895509,4.505286650358204
2022__q2__revenue_total_revenue_21486_932655519988_other_revenues,2022,Q2,2,2022__q2,Revenue,total_revenue,revenue_total_revenue_21486_932655519988_other_revenues,15.00002879369237,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2022__q3__revenue_total_revenue_21486_932655519988_other_revenues,2022,Q3,3,2022__q3,Revenue,total_revenue,revenue_total_revenue_21486_932655519988_other_revenues,15.504389574444671,0,0,moderate,0.003092783505154639,0.9745762711864407,4.898305084745763,1.0,0.6421841691420583,1.0,1.0,0.8747644591997203,4.499057836798881
2023__q2__revenue_total_revenue_22442_517107516996_other_revenues,2023,Q2,2,2023__q2,Revenue,total_revenue,revenue_total_revenue_22442_517107516996_other_revenues,15.011538125367318,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2023__q3__revenue_total_revenue_22442_517107516996_other_revenues,2023,Q3,3,2023__q3,Revenue,total_revenue,revenue_total_revenue_22442_517107516996_other_revenues,14.058759965816181,0,0,low,0.12285223367697594,0.9745762711864407,4.898305084745763,1.0,0.6840999767021958,1.0,1.0,0.8894349918457685,4.557739967383074
2023__q1__revenue_total_revenue_22623_861646690002_other_taxes,2023,Q1,1,2023__q1,Revenue,total_revenue,revenue_total_revenue_22623_861646690002_other_taxes,15.1654958443816,0,0,low,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2023__q3__revenue_total_revenue_22623_861646690002_other_taxes,2023,Q3,3,2023__q3,Revenue,total_revenue,revenue_total_revenue_22623_861646690002_other_taxes,15.268278599804214,0,0,moderate,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2023__q4__revenue_total_revenue_22623_861646690002_other_taxes,2023,Q4,4,2023__q4,Revenue,total_revenue,revenue_total_revenue_22623_861646690002_other_taxes,13.768123173827215,0,0,low,0.1197594501718213,0.9872881355932204,4.9491525423728815,1.0,0.6874666550177646,1.0,1.0,0.8906133292562175,4.56245331702487
2023__end_year_annual__revenue_total_revenue_22623_861646690002_other_taxes,2023,End-Year/Annual,5,2023__end_year_annual,Revenue,total_revenue,revenue_total_revenue_22623_861646690002_other_taxes,15.563172118993569,0,1,moderate,0.0,0.9830508474576272,4.932203389830509,1.0,0.6440677966101696,1.0,1.0,0.8754237288135593,4.501694915254237
2023__q1__revenue_total_revenue_24405_829689206028_other_revenues,2023,Q1,1,2023__q1,Revenue,total_revenue,revenue_total_revenue_24405_829689206028_other_revenues,15.209295320089467,0,0,moderate,0.0,0.9491525423728814,4.796610169491526,1.0,0.6322033898305084,1.0,0.2857142857142857,0.6569854721549636,3.6279418886198544
2023__q3__revenue_total_revenue_24405_829689206028_other_revenues,2023,Q3,3,2023__q3,Revenue,total_revenue,revenue_total_revenue_24405_829689206028_other_revenues,15.15806545485288,0,0,low,0.0,0.9703389830508474,4.881355932203389,1.0,0.6396186440677966,1.0,1.0,0.8738665254237288,4.495466101694915
2023__q4__revenue_total_revenue_24405_829689206028_other_revenues,2023,Q4,4,2023__q4,Revenue,total_revenue,revenue_total_revenue_24405_829689206028_other_revenues,14.243168195434356,0,0,low,0.1197594501718213,0.9872881355932204,4.9491525423728815,1.0,0.6874666550177646,1.0,1.0,0.8906133292562175,4.56245331702487
2023__end_year_annual__revenue_total_revenue_24405_829689206028_other_revenues,2023,End-Year/Annual,5,2023__end_year_annual,Revenue,total_revenue,revenue_total_revenue_24405_829689206028_other_revenues,16.176439879066397,0,1,high,0.0,0.9830508474576272,4.932203389830509,1.0,0.6440677966101696,1.0,1.0,0.8754237288135593,4.501694915254237
